Date,1st mth,2nd mth,#Contr 1m,#Contr 2m,Tot contracts,"Weighted VIX futures (by the % of contracts, equivalent: to a 30 days VIX future)",Cont/Backw,VIX,VIX ST chg,VXX calc,VXX market,Diff,,,,Inv VIX ST chg ,XIV calc,XIV market,Diff,SVXY calc,SVXY market,Diff,2x VIX ST chg,UVXY calc,UVXY market,Diff,,,,Days Left until 1st vix future expiry,1st fut Vix forecast & Other,2nd fut Vix forecast & Other,VXX Sell signal,Fast moving average VIX futures,Slow moving average VIX futures,Fast moving average Cont/Backw,Slow moving average Cont/Backw,VIX Futures increasing,Cont/Backw increasing,High contango threshold crossed,High backwardation threshold crossed,High VIX futures,Low VIX futures,,,,,,,,,,,,,,,,,,,,,
"Friday, February 08, 2013",13.80,15.05,329.16,1630.03,1959.19,14.84,8.31%,13.02,0.980,365.02,367.84,-0.77%,,,,1.020,22.81,22.11,3.19%,43.23,43.47,-0.56%,0.960,52439.03,52650.00,-0.40%,,,,3,,,-,15.07,16.17,7.15%,7.08%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,263249.99335,,,,10530,12025,120250,,,,,,,,,,,48.10,481
"Monday, February 11, 2013",13.50,14.95,219.44,1730.64,1950.08,14.79,9.70%,12.94,0.992,362.01,361.60,0.11%,,,,1.008,23.00,22.48,2.32%,43.58,44.08,-1.13%,0.984,51573.88,50600.00,1.92%,,,,2,,,-,15.03,16.14,7.57%,7.21%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,252999.99361,,,,10120,11675,116750,,,,,,,,,,,46.70,467
"Tuesday, February 12, 2013",13.00,14.80,109.72,1829.71,1939.44,14.70,12.16%,12.64,0.989,357.86,357.92,-0.02%,,,,1.011,23.26,22.72,2.39%,44.08,44.65,-1.29%,0.977,50392.56,49600.00,1.60%,,,,1,,,-,14.98,16.09,8.97%,7.34%,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,247999.993735,,,,9920,11400,114000,,,,,,,,,,,45.60,456
"Wednesday, February 13, 2013",14.75,15.85,1926.09,0.00,1926.09,14.75,6.94%,12.98,0.997,356.64,359.84,-0.89%,,,,1.003,23.34,22.56,3.46%,44.22,44.49,-0.60%,0.993,50048.77,50350.00,-0.60%,,,,24,,,-,14.93,16.03,8.84%,7.23%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,251749.99364,,,,10070,11400,114000,,,,,,,,,,,45.60,456
"Thursday, February 14, 2013",14.55,15.75,1845.84,74.68,1920.52,14.60,7.62%,12.66,0.987,351.89,354.56,-0.75%,,,,1.013,23.65,22.94,3.09%,44.81,45.12,-0.69%,0.973,48718.55,48700.00,0.04%,,,,23,,,-,14.88,15.96,8.81%,7.14%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,243499.99385,,,,9740,11125,111250,,,,,,,,,,,44.50,445
"Friday, February 15, 2013",14.50,15.65,1765.58,148.82,1914.41,14.59,7.35%,12.46,0.996,350.58,351.52,-0.27%,,,,1.004,23.73,23.12,2.66%,44.97,45.47,-1.10%,0.993,48356.80,48000.00,0.74%,,,,22,,,-,14.84,15.92,8.68%,7.12%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,239999.993935,,,,9600,10975,109750,,,,,,,,,,,43.90,439
"Tuesday, February 19, 2013",13.90,14.95,1685.33,223.18,1908.51,14.02,7.02%,12.31,0.958,335.92,336.32,-0.12%,,,,1.042,24.73,24.12,2.51%,46.85,47.37,-1.10%,0.916,44311.44,43800.00,1.17%,,,,21,,,-,14.76,15.87,8.47%,7.13%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,218999.99447,,,,8760,10075,100750,,,,,,,,,,,40.30,403
"Wednesday, February 20, 2013",15.40,16.00,1605.08,297.80,1902.87,15.49,3.75%,14.68,1.102,370.05,365.28,1.30%,,,,0.898,22.21,21.98,1.05%,42.09,42.76,-1.58%,1.203,53316.04,51550.00,3.43%,,,,20,,,-,14.79,15.83,7.47%,7.06%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,257749.99349,,,,10310,11625,116250,,,,,,,,,,,46.50,465
"Thursday, February 21, 2013",15.50,16.15,1524.82,375.04,1899.86,15.63,4.02%,15.22,1.007,372.65,372.32,0.09%,,,,0.993,22.05,21.57,2.24%,41.79,42.36,-1.35%,1.014,54067.44,53150.00,1.73%,,,,19,,,-,14.85,15.78,6.12%,6.93%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,265749.993285,,,,10630,11950,119500,,,,,,,,,,,47.80,478
"Friday, February 22, 2013",14.85,15.70,1444.57,452.07,1896.63,15.05,5.41%,14.17,0.962,358.30,359.68,-0.38%,,,,1.038,22.90,22.30,2.70%,43.39,43.79,-0.91%,0.923,49903.62,49550.00,0.71%,,,,18,,,-,14.91,15.70,5.86%,7.02%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,247749.99374,,,,9910,11300,113000,,,,,,,,,,,45.20,452
"Monday, February 25, 2013",17.65,17.50,1364.31,527.97,1892.29,17.61,-0.86%,18.99,1.167,418.15,408.96,2.25%,,,,0.833,19.07,19.18,-0.55%,36.14,37.67,-4.06%,1.334,66576.51,63250.00,5.26%,,,,17,,,-,15.07,15.68,4.45%,6.62%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,316249.99201,,,,12650,14125,141250,,,,,,,,,,,56.50,565
"Tuesday, February 26, 2013",17.05,17.35,1284.06,608.92,1892.98,17.15,1.73%,16.87,0.974,407.32,398.88,2.12%,,,,1.026,19.57,19.44,0.65%,37.07,38.31,-3.22%,0.948,63128.51,59950.00,5.30%,,,,16,,,-,15.20,15.62,3.51%,6.29%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,299749.99243,,,,11990,13475,134750,,,,,,,,,,,53.90,539
"Wednesday, February 27, 2013",15.40,16.10,1203.81,687.78,1891.59,15.65,4.35%,14.73,0.912,371.59,372.32,-0.20%,,,,1.088,21.28,20.73,2.66%,40.32,40.76,-1.07%,0.825,52054.49,51550.00,0.98%,,,,15,,,-,15.23,15.53,3.07%,6.32%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,257749.99349,,,,10310,11725,117250,,,,,,,,,,,46.90,469
"Thursday, February 28, 2013",16.15,16.70,1123.55,764.55,1888.10,16.37,3.29%,15.51,1.044,387.90,383.52,1.14%,,,,0.956,20.34,20.13,1.07%,38.55,39.56,-2.55%,1.088,56626.17,54650.00,3.62%,,,,14,,,-,15.33,15.39,2.99%,6.05%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,273249.993095,,,,10930,12250,122500,,,,,,,,,,,49.00,490
"Friday, March 01, 2013",16.40,16.95,1043.30,842.16,1885.46,16.65,3.24%,15.36,1.015,393.80,389.28,1.16%,,,,0.985,20.03,19.81,1.13%,37.96,38.95,-2.54%,1.030,58349.20,56300.00,3.64%,,,,13,,,-,15.39,15.36,2.86%,5.76%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,281499.99289,,,,11260,12700,127000,,,,,,,,,,,50.80,508
"Monday, March 04, 2013",15.00,15.85,963.05,919.81,1882.85,15.42,5.36%,14.01,0.925,364.17,368.96,-1.30%,,,,1.075,21.54,20.79,3.60%,40.81,40.97,-0.38%,0.850,49570.50,50300.00,-1.45%,,,,12,,,-,15.39,15.34,2.85%,5.59%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,251499.993645,,,,10060,11550,115500,,,,,,,,,,,46.20,462
"Tuesday, March 05, 2013",14.55,15.55,882.79,995.76,1878.55,15.08,6.43%,13.48,0.976,355.43,356.48,-0.30%,,,,1.024,22.05,21.49,2.63%,41.79,42.28,-1.15%,0.952,47190.08,47000.00,0.40%,,,,11,,,-,15.40,15.31,4.07%,5.47%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,234999.994065,,,,9400,10750,107500,,,,,,,,,,,43.00,430
"Wednesday, March 06, 2013",14.70,15.55,802.54,1070.85,1873.39,15.19,5.47%,13.53,1.004,356.92,358.24,-0.37%,,,,0.996,21.96,21.39,2.67%,41.61,42.02,-0.97%,1.008,47588.01,47350.00,0.50%,,,,10,,,-,15.37,15.29,4.69%,5.21%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,236749.99402,,,,9470,10950,109500,,,,,,,,,,,43.80,438
"Thursday, March 07, 2013",14.20,15.25,722.28,1146.72,1869.00,14.84,6.89%,13.06,0.975,348.06,350.88,-0.80%,,,,1.025,22.50,21.84,3.04%,42.64,42.91,-0.62%,0.950,45225.94,45500.00,-0.60%,,,,9,,,-,15.36,15.26,5.11%,4.88%,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,227499.994255,,,,9100,10575,105750,,,,,,,,,,,42.30,423
"Friday, March 08, 2013",13.80,15.10,642.03,1221.44,1863.48,14.65,8.61%,12.59,0.984,342.53,346.08,-1.03%,,,,1.016,22.86,22.12,3.34%,43.32,43.47,-0.35%,0.968,43788.45,44300.00,-1.15%,,,,8,,,-,15.34,15.23,6.00%,4.98%,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,221499.994405,,,,8860,10375,103750,,,,,,,,,,,41.50,415
"Monday, March 11, 2013",13.00,14.45,561.78,1294.79,1856.57,14.01,10.03%,11.56,0.953,326.32,331.68,-1.62%,,,,1.047,23.94,23.01,4.04%,45.36,45.29,0.16%,0.905,39644.86,40650.00,-2.47%,,,,7,,,-,15.29,15.19,7.13%,5.13%,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,203249.994865,,,,8130,9750,97500,,,,,,,,,,,39.00,390
"Tuesday, March 12, 2013",13.25,14.80,481.52,1366.99,1848.51,14.40,10.47%,12.27,1.023,333.82,336.80,-0.89%,,,,0.977,23.39,22.65,3.26%,44.32,44.49,-0.39%,1.046,41467.42,41800.00,-0.80%,,,,6,,,-,15.27,15.16,7.98%,5.33%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,208999.99472,,,,8360,10025,100250,,,,,,,,,,,40.10,401
"Wednesday, March 13, 2013",12.95,14.70,401.27,1438.84,1840.11,14.32,11.90%,11.83,0.990,330.49,334.88,-1.31%,,,,1.010,23.62,22.80,3.59%,44.76,44.74,0.04%,0.980,40641.16,41300.00,-1.60%,,,,5,,,-,15.25,15.12,8.90%,5.63%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,206499.994785,,,,8260,10000,100000,,,,,,,,,,,40.00,400
"Thursday, March 14, 2013",12.55,14.60,321.02,1509.54,1830.55,14.24,14.04%,11.30,0.989,326.97,328.48,-0.46%,,,,1.011,23.87,23.22,2.79%,45.23,45.58,-0.77%,0.979,39776.71,39850.00,-0.18%,,,,4,,,-,15.22,15.09,10.32%,6.28%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,199249.994965,,,,7970,9775,97750,,,,,,,,,,,39.10,391
"Friday, March 15, 2013",12.55,14.70,240.76,1578.52,1819.29,14.42,14.63%,11.30,1.006,328.94,328.16,0.24%,,,,0.994,23.72,23.22,2.16%,44.95,45.62,-1.46%,1.012,40255.79,39650.00,1.53%,,,,3,,,-,15.21,15.06,11.61%,6.94%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,198249.99499,,,,7930,9800,98000,,,,,,,,,,,39.20,392
"Monday, March 18, 2013",13.70,15.40,160.51,1647.04,1807.55,15.25,11.04%,13.36,1.051,345.70,345.28,0.12%,,,,0.949,22.51,22.02,2.23%,42.66,43.26,-1.39%,1.102,44358.94,43900.00,1.05%,,,,2,,,-,15.24,15.05,12.02%,7.29%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,219499.994455,,,,8780,10550,105500,,,,,,,,,,,42.20,422
"Tuesday, March 19, 2013",14.80,15.40,80.25,1718.43,1798.69,15.37,3.90%,14.39,1.003,346.79,345.28,0.44%,,,,0.997,22.44,21.97,2.13%,42.52,43.08,-1.29%,1.006,44640.15,43900.00,1.69%,,,,1,,,-,15.28,15.04,11.00%,7.59%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,219499.994455,,,,8780,10075,100750,,,,,,,,,,,40.30,403
"Wednesday, March 20, 2013",14.50,15.95,1795.56,0.00,1795.56,14.50,9.09%,12.67,0.942,326.51,327.04,-0.16%,,,,1.058,23.75,23.16,2.54%,45.01,45.51,-1.11%,0.883,39419.87,39300.00,0.31%,,,,19,,,-,15.30,15.03,10.77%,8.05%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,196499.995035,,,,7860,9225,92250,,,,,,,,,,,36.90,369
"Thursday, March 21, 2013",14.95,16.15,1701.06,85.91,1786.97,15.01,7.43%,13.99,1.030,336.31,336.32,0.00%,,,,0.970,23.03,22.50,2.37%,43.65,44.14,-1.11%,1.060,41787.13,41450.00,0.81%,,,,18,,,-,15.28,15.05,10.02%,8.24%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,207249.994765,,,,8290,9525,95250,,,,,,,,,,,38.10,381
"Friday, March 22, 2013",14.80,16.00,1606.56,173.39,1779.95,14.92,7.50%,13.57,0.990,332.95,335.20,-0.67%,,,,1.010,23.26,22.55,3.16%,44.08,44.28,-0.44%,0.980,40952.40,41200.00,-0.60%,,,,17,,,-,15.24,15.07,8.93%,8.50%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,205999.994795,,,,8240,9425,94250,,,,,,,,,,,37.70,377
"Monday, March 25, 2013",14.55,15.80,1512.05,260.81,1772.86,14.73,7.91%,13.74,0.984,327.54,330.88,-1.01%,,,,1.016,23.64,22.83,3.54%,44.80,44.69,0.24%,0.968,39622.80,40100.00,-1.19%,,,,16,,,-,15.23,15.09,7.81%,8.79%,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,200499.994935,,,,8020,9250,92500,,,,,,,,,,,37.00,370
"Tuesday, March 26, 2013",14.20,15.60,1417.55,347.84,1765.38,14.48,8.97%,12.77,0.978,320.44,322.24,-0.56%,,,,1.022,24.15,23.48,2.85%,45.77,45.99,-0.49%,0.957,37904.07,37900.00,0.01%,,,,15,,,-,15.08,15.09,7.47%,9.02%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,189499.995215,,,,7580,8775,87750,,,,,,,,,,,35.10,351
"Wednesday, March 27, 2013",14.40,15.70,1323.05,433.86,1756.90,14.72,8.28%,13.15,1.012,324.29,325.44,-0.35%,,,,0.988,23.86,23.23,2.70%,45.21,45.63,-0.91%,1.024,38815.16,38700.00,0.30%,,,,14,,,-,14.96,15.08,8.20%,9.14%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,193499.99511,,,,7740,8775,87750,,,,,,,,,,,35.10,351
"Thursday, March 28, 2013",14.20,15.60,1228.54,520.54,1749.08,14.62,8.97%,12.7,0.988,320.54,324.00,-1.07%,,,,1.012,24.13,23.31,3.52%,45.73,45.54,0.42%,0.977,37918.92,38450.00,-1.38%,,,,13,,,-,14.91,15.09,8.18%,9.35%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,192249.995145,,,,7690,8775,87750,,,,,,,,,,,35.10,351
"Monday, April 01, 2013",14.40,15.75,1134.04,606.56,1740.60,14.87,8.57%,13.58,1.012,324.51,325.12,-0.19%,,,,0.988,23.83,23.22,2.63%,45.16,45.59,-0.94%,1.025,38859.05,38650.00,0.54%,,,,12,,,-,14.84,15.08,8.37%,9.46%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,193249.99512,,,,7730,8800,88000,,,,,,,,,,,35.20,352
"Tuesday, April 02, 2013",13.80,15.25,1039.54,692.96,1732.50,14.38,9.51%,12.76,0.963,312.33,315.04,-0.86%,,,,1.037,24.72,23.98,3.10%,46.85,47.03,-0.38%,0.925,35943.54,36250.00,-0.85%,,,,11,,,-,14.73,15.05,8.70%,9.52%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,181249.99542,,,,7250,8275,82750,,,,,,,,,,,33.10,331
"Wednesday, April 03, 2013",14.65,15.75,945.03,778.48,1723.51,15.15,6.98%,14.21,1.048,327.27,326.24,0.32%,,,,0.952,23.54,23.07,2.03%,44.61,45.31,-1.55%,1.096,39381.95,38750.00,1.63%,,,,10,,,-,14.72,15.06,8.55%,9.33%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,193749.995105,,,,7750,8750,87500,,,,,,,,,,,35.00,350
"Thursday, April 04, 2013",14.25,15.55,850.53,866.38,1716.91,14.91,8.36%,13.89,0.980,320.82,320.48,0.11%,,,,1.020,24.00,23.43,2.43%,45.48,46.08,-1.29%,0.961,37830.22,37600.00,0.61%,,,,9,,,-,14.71,15.04,8.45%,9.19%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,187999.99525,,,,7520,8625,86250,,,,,,,,,,,34.50,345
"Friday, April 05, 2013",14.35,15.50,756.03,952.98,1709.01,14.99,7.42%,13.92,1.001,321.16,321.76,-0.19%,,,,0.999,23.97,23.37,2.58%,45.43,45.90,-1.02%,1.002,37910.36,37850.00,0.16%,,,,8,,,-,14.70,15.03,8.30%,8.91%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,189249.99522,,,,7570,8650,86500,,,,,,,,,,,34.60,346
"Monday, April 08, 2013",13.65,15.10,661.52,1040.48,1702.00,14.54,9.60%,13.19,0.966,310.12,312.80,-0.86%,,,,1.034,24.79,24.00,3.31%,46.99,47.06,-0.15%,0.931,35305.96,35800.00,-1.38%,,,,7,,,-,14.69,15.02,8.41%,8.64%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,178999.99548,,,,7160,8225,82250,,,,,,,,,,,32.90,329
"Tuesday, April 09, 2013",13.60,15.05,567.02,1125.90,1692.92,14.56,9.63%,12.84,0.997,309.05,308.64,0.13%,,,,1.003,24.88,24.35,2.17%,47.15,47.71,-1.17%,0.993,35062.07,34750.00,0.90%,,,,6,,,-,14.68,15.01,8.58%,8.32%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,173749.99561,,,,6950,7975,79750,,,,,,,,,,,31.90,319
"Wednesday, April 10, 2013",13.10,14.50,472.52,1211.30,1683.82,14.11,9.66%,12.36,0.963,297.73,300.64,-0.97%,,,,1.037,25.79,24.97,3.27%,48.87,48.90,-0.05%,0.927,32493.23,32850.00,-1.09%,,,,5,,,-,14.69,14.99,8.61%,8.24%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,164249.99585,,,,6570,7600,76000,,,,,,,,,,,30.40,304
"Thursday, April 11, 2013",13.15,14.50,378.01,1296.68,1674.69,14.20,9.31%,12.24,1.001,297.95,299.20,-0.42%,,,,0.999,25.77,25.04,2.90%,48.83,49.17,-0.68%,1.002,32542.80,32600.00,-0.18%,,,,4,,,-,14.68,14.98,9.00%,8.58%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,162999.99588,,,,6520,7450,74500,,,,,,,,,,,29.80,298
"Friday, April 12, 2013",12.75,14.15,283.51,1382.39,1665.90,13.91,9.89%,12.06,0.975,290.45,293.60,-1.07%,,,,1.025,26.41,25.51,3.54%,50.06,50.05,0.02%,0.950,30905.63,31400.00,-1.57%,,,,3,,,-,14.66,14.96,9.25%,8.63%,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,156999.996035,,,,6280,7200,72000,,,,,,,,,,,28.80,288
"Monday, April 15, 2013",16.70,16.65,189.01,1467.54,1656.55,16.66,-0.30%,17.27,1.191,345.78,328.32,5.32%,,,,0.809,21.38,22.45,-4.77%,40.52,44.25,-8.43%,1.381,42679.17,38750.00,10.14%,,,,2,,,-,14.77,15.01,7.97%,8.14%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,193749.995105,,,,7750,8425,84250,,,,,,,,,,,33.70,337
"Tuesday, April 16, 2013",13.95,14.75,94.50,1562.33,1656.83,14.70,5.42%,13.96,0.883,305.31,302.40,0.96%,,,,1.117,23.88,23.46,1.79%,45.26,46.22,-2.08%,0.766,32689.59,31950.00,2.31%,,,,1,,,-,14.79,15.01,7.27%,8.01%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,159749.995965,,,,6390,7200,72000,,,,,,,,,,,28.80,288
"Wednesday, April 17, 2013",16.45,16.75,1651.70,0.00,1651.70,16.45,1.79%,16.51,1.115,340.48,337.12,1.00%,,,,0.885,21.13,20.86,1.28%,40.04,41.22,-2.86%,1.231,40222.17,39400.00,2.09%,,,,25,,,-,14.85,15.05,5.96%,7.63%,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,196999.995025,,,,7880,8550,85500,,,,,,,,,,,34.20,342
"Thursday, April 18, 2013",17.20,17.50,1585.64,64.88,1650.52,17.21,1.71%,17.56,1.046,355.98,352.64,0.95%,,,,0.954,20.16,19.93,1.17%,38.22,39.10,-2.26%,1.091,43884.32,42800.00,2.53%,,,,24,,,-,14.93,15.13,4.64%,7.18%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,213999.994595,,,,8560,9275,92750,,,,,,,,,,,37.10,371
"Friday, April 19, 2013",15.95,16.80,1519.57,129.82,1649.39,16.02,5.06%,14.97,0.930,331.02,327.04,1.22%,,,,1.070,21.58,21.27,1.43%,40.89,41.69,-1.91%,0.860,37732.65,36650.00,2.95%,,,,23,,,-,15.01,15.14,3.93%,6.98%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,183249.99537,,,,7330,8150,81500,,,,,,,,,,,32.60,326
"Monday, April 22, 2013",15.30,16.10,1453.50,192.55,1646.05,15.39,4.97%,14.39,0.959,317.48,319.84,-0.74%,,,,1.041,22.46,21.78,3.10%,42.56,42.82,-0.60%,0.918,34646.53,35150.00,-1.43%,,,,22,,,-,15.02,15.14,3.11%,6.72%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,175749.99556,,,,7030,7875,78750,,,,,,,,,,,31.50,315
"Tuesday, April 23, 2013",14.55,15.40,1387.43,255.33,1642.76,14.68,5.52%,13.48,0.952,302.19,303.68,-0.49%,,,,1.048,23.54,22.88,2.86%,44.61,44.90,-0.65%,0.904,31310.04,31450.00,-0.45%,,,,21,,,-,15.01,15.13,4.08%,6.53%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,157249.99603,,,,6290,7125,71250,,,,,,,,,,,28.50,285
"Wednesday, April 24, 2013",14.65,15.40,1321.36,317.75,1639.12,14.80,4.87%,13.61,1.005,303.84,304.64,-0.26%,,,,0.995,23.41,22.74,2.93%,44.36,44.87,-1.13%,1.011,31651.02,31900.00,-0.78%,,,,20,,,-,15.02,15.06,3.99%,6.24%,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,159499.99597,,,,6380,7150,71500,,,,,,,,,,,28.60,286
"Thursday, April 25, 2013",14.80,15.50,1255.30,380.60,1635.90,14.96,4.52%,13.62,1.009,306.66,308.00,-0.43%,,,,0.991,23.19,22.54,2.87%,43.95,44.33,-0.86%,1.019,32239.74,32300.00,-0.19%,,,,19,,,-,15.04,15.01,4.44%,6.09%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,161499.99592,,,,6460,7175,71750,,,,,,,,,,,28.70,287
"Friday, April 26, 2013",14.80,15.60,1189.23,443.69,1632.91,15.02,5.13%,13.61,1.002,307.20,307.84,-0.21%,,,,0.998,23.14,22.53,2.72%,43.87,44.29,-0.96%,1.004,32354.49,32400.00,-0.14%,,,,18,,,-,15.05,14.99,5.01%,5.89%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,161999.99591,,,,6480,7175,71750,,,,,,,,,,,28.70,287
"Monday, April 29, 2013",14.75,15.55,1123.16,506.37,1629.53,15.00,5.14%,13.71,0.997,306.17,306.40,-0.07%,,,,1.003,23.22,22.64,2.56%,44.01,44.53,-1.17%,0.993,32137.37,32050.00,0.27%,,,,17,,,-,15.07,14.96,5.02%,5.75%,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,160249.99595,,,,6410,7125,71250,,,,,,,,,,,28.50,285
"Tuesday, April 30, 2013",14.45,15.40,1057.09,569.04,1626.13,14.78,6.17%,13.52,0.984,301.12,303.52,-0.79%,,,,1.016,23.60,22.90,3.06%,44.73,44.99,-0.57%,0.967,31076.87,31500.00,-1.34%,,,,16,,,-,15.07,14.91,5.22%,5.53%,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,157499.99602,,,,6300,7000,70000,,,,,,,,,,,28.00,280
"Wednesday, May 01, 2013",15.15,15.95,991.02,631.03,1622.05,15.46,5.02%,14.49,1.043,314.14,316.32,-0.69%,,,,0.957,22.58,21.86,3.28%,42.80,43.02,-0.52%,1.087,33765.72,34100.00,-0.98%,,,,15,,,-,15.12,14.91,5.14%,5.24%,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,170499.995695,,,,6820,7475,74750,,,,,,,,,,,29.90,299
"Thursday, May 02, 2013",14.55,15.50,924.95,693.78,1618.74,14.96,6.13%,13.59,0.965,303.27,305.76,-0.82%,,,,1.035,23.36,22.66,3.08%,44.27,44.57,-0.67%,0.931,31428.56,31800.00,-1.17%,,,,14,,,-,15.11,14.91,5.35%,5.02%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,158999.995985,,,,6360,7100,71000,,,,,,,,,,,28.40,284
"Friday, May 03, 2013",14.25,15.25,858.89,755.80,1614.69,14.72,6.56%,12.85,0.982,297.66,299.04,-0.46%,,,,1.018,23.79,23.16,2.71%,45.09,45.53,-0.97%,0.963,30267.09,30400.00,-0.44%,,,,13,,,-,15.10,14.90,5.69%,4.85%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,151999.99616,,,,6080,6850,68500,,,,,,,,,,,27.40,274
"Monday, May 06, 2013",13.90,14.95,792.82,817.54,1610.36,14.43,7.02%,12.66,0.978,291.10,294.08,-1.01%,,,,1.022,24.31,23.53,3.31%,46.08,46.28,-0.43%,0.956,28933.65,29350.00,-1.42%,,,,12,,,-,15.07,14.89,6.01%,4.67%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,146749.996295,,,,5870,6625,66250,,,,,,,,,,,26.50,265
"Tuesday, May 07, 2013",13.85,14.90,726.75,878.97,1605.72,14.42,7.05%,12.83,0.997,290.08,291.04,-0.33%,,,,1.003,24.39,23.76,2.66%,46.24,46.65,-0.89%,0.993,28731.87,28800.00,-0.24%,,,,11,,,-,15.07,14.88,6.32%,5.13%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,143999.99636,,,,5760,6450,64500,,,,,,,,,,,25.80,258
"Wednesday, May 08, 2013",14.00,15.10,660.68,940.38,1601.06,14.65,7.28%,12.66,1.012,293.67,292.96,0.24%,,,,0.988,24.09,23.62,1.99%,45.66,46.40,-1.59%,1.025,29442.40,29150.00,1.00%,,,,10,,,-,15.07,14.90,6.51%,5.25%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,145749.99632,,,,5830,6500,65000,,,,,,,,,,,26.00,260
"Thursday, May 09, 2013",14.20,15.35,594.61,1001.63,1596.25,14.92,7.49%,13.13,1.016,298.28,298.24,0.01%,,,,0.984,23.71,23.14,2.46%,44.94,45.51,-1.25%,1.032,30367.85,30250.00,0.39%,,,,9,,,-,15.11,14.91,6.92%,5.60%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,151249.99618,,,,6050,6700,67000,,,,,,,,,,,26.80,268
"Friday, May 10, 2013",13.85,15.10,528.55,1062.75,1591.30,14.68,8.28%,12.59,0.981,292.63,295.36,-0.93%,,,,1.019,24.16,23.38,3.32%,45.79,45.94,-0.33%,0.962,29216.73,29700.00,-1.63%,,,,8,,,-,15.13,14.92,7.28%,6.01%,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,148499.99625,,,,5940,6625,66250,,,,,,,,,,,26.50,265
